fpr,tpr
0.08735767569689831,0.8346235045742435
0.08775029446407538,0.8346235045742435
0.08775029446407538,0.8353272343420126
0.09148017275225756,0.8353272343420126
0.09148017275225756,0.8360309641097818
0.09167648213584609,0.8360309641097818
0.09167648213584609,0.8367346938775511
0.09246171967020024,0.8367346938775511
0.09246171967020024,0.8374384236453202
0.09265802905378877,0.8374384236453202
0.09265802905378877,0.8381421534130894
0.09305064782096584,0.8381421534130894
0.09305064782096584,0.8388458831808585
0.09324695720455438,0.8388458831808585
0.09324695720455438,0.840253342716397
0.09403219473890852,0.840253342716397
0.09403219473890852,0.8409570724841661
0.0950137416568512,0.8409570724841661
0.0950137416568512,0.8416608022519353
0.09560266980761681,0.8416608022519353
0.09560266980761681,0.8423645320197044
0.09678052610914802,0.8423645320197044
0.09678052610914802,0.8430682617874736
0.09717314487632508,0.8430682617874736
0.09717314487632508,0.8437719915552427
0.09756576364350215,0.8437719915552427
0.09756576364350215,0.8451794510907812
0.10208087946603847,0.8451794510907812
0.10208087946603847,0.8465869106263195
0.10286611700039262,0.8465869106263195
0.10286611700039262,0.8472906403940886
0.10404397330192383,0.8472906403940886
0.10404397330192383,0.8479943701618579
0.10482921083627797,0.8479943701618579
0.10482921083627797,0.8494018296973962
0.10561444837063212,0.8494018296973962
0.10561444837063212,0.8501055594651654
0.10600706713780919,0.8501055594651654
0.10600706713780919,0.8508092892329345
0.10954063604240283,0.8508092892329345
0.10954063604240283,0.8515130190007038
0.1099332548095799,0.8515130190007038
0.1099332548095799,0.8522167487684729
0.11032587357675697,0.8522167487684729
0.11032587357675697,0.8529204785362421
0.11248527679623085,0.8529204785362421
0.11248527679623085,0.8536242083040113
0.113270514330585,0.8536242083040113
0.113270514330585,0.8550316678395496
0.11562622693364742,0.8550316678395496
0.11562622693364742,0.8557353976073188
0.11680408323517864,0.8557353976073188
0.11680408323517864,0.856439127375088
0.11700039261876717,0.856439127375088
0.11700039261876717,0.8571428571428571
0.11719670200235571,0.8571428571428571
0.11719670200235571,0.8578465869106263
0.11739301138594425,0.8578465869106263
0.11739301138594425,0.8585503166783955
0.12053396152336082,0.8585503166783955
0.12053396152336082,0.8599577762139339
0.12092658029053789,0.8599577762139339
0.12092658029053789,0.8613652357494722
0.12230074597565764,0.8613652357494722
0.12230074597565764,0.8620689655172413
0.12269336474283471,0.8620689655172413
0.12269336474283471,0.8634764250527798
0.12406753042795446,0.8634764250527798
0.12406753042795446,0.8641801548205489
0.12446014919513153,0.8641801548205489
0.12446014919513153,0.8648838845883181
0.1276010993325481,0.8648838845883181
0.1276010993325481,0.8655876143560872
0.13231252453867295,0.8655876143560872
0.13231252453867295,0.8662913441238564
0.13466823714173537,0.8662913441238564
0.13466823714173537,0.8669950738916257
0.13525716529250098,0.8669950738916257
0.13525716529250098,0.868402533427164
0.1354534746760895,0.868402533427164
0.1354534746760895,0.8691062631949331
0.13663133097762073,0.8691062631949331
0.13663133097762073,0.8698099929627023
0.1391833529642717,0.8698099929627023
0.1391833529642717,0.8705137227304715
0.1397722811150373,0.8705137227304715
0.1397722811150373,0.8712174524982407
0.1403612092658029,0.8712174524982407
0.1403612092658029,0.8719211822660099
0.14055751864939145,0.8719211822660099
0.14055751864939145,0.872624912033779
0.14075382803297998,0.872624912033779
0.14075382803297998,0.8733286418015482
0.14291323125245387,0.8733286418015482
0.14291323125245387,0.8761435608726249
0.14428739693757361,0.8761435608726249
0.14428739693757361,0.8768472906403941
0.14507263447192775,0.8768472906403941
0.14507263447192775,0.8775510204081632
0.14782096584216725,0.8775510204081632
0.14782096584216725,0.8789584799437016
0.14801727522575578,0.8789584799437016
0.14801727522575578,0.8796622097114708
0.149195131527287,0.8796622097114708
0.149195131527287,0.88036593947924
0.14939144091087553,0.88036593947924
0.14939144091087553,0.8810696692470091
0.15056929721240675,0.8810696692470091
0.15056929721240675,0.8824771287825475
0.1529250098154692,0.8824771287825475
0.1529250098154692,0.8831808585503167
0.15371024734982333,0.8831808585503167
0.15371024734982333,0.8838845883180858
0.16097369454259913,0.8838845883180858
0.16097369454259913,0.884588318085855
0.16332940714566158,0.884588318085855
0.16332940714566158,0.8852920478536243
0.16372202591283863,0.8852920478536243
0.16372202591283863,0.8859957776213934
0.1652925009815469,0.8859957776213934
0.1652925009815469,0.8866995073891626
0.16666666666666666,0.8866995073891626
0.16666666666666666,0.8874032371569317
0.1668629760502552,0.8874032371569317
0.1668629760502552,0.8881069669247009
0.1674519042010208,0.8881069669247009
0.1674519042010208,0.8895144264602393
0.16784452296819788,0.8895144264602393
0.16784452296819788,0.8902181562280085
0.16862976050255202,0.8902181562280085
0.16862976050255202,0.8909218859957776
0.17412642324303101,0.8909218859957776
0.17412642324303101,0.8916256157635468
0.17550058892815076,0.8916256157635468
0.17550058892815076,0.8930330752990852
0.17648213584609343,0.8930330752990852
0.17648213584609343,0.8937368050668544
0.17785630153121318,0.8937368050668544
0.17785630153121318,0.8944405348346235
0.17824892029839026,0.8944405348346235
0.17824892029839026,0.8951442646023927
0.17942677659992148,0.8951442646023927
0.17942677659992148,0.8958479943701618
0.18099725166862976,0.8958479943701618
0.18099725166862976,0.896551724137931
0.1811935610522183,0.896551724137931
0.1811935610522183,0.8972554539057002
0.18197879858657243,0.8972554539057002
0.18197879858657243,0.8979591836734694
0.18217510797016098,0.8979591836734694
0.18217510797016098,0.8986629134412386
0.18296034550451512,0.8986629134412386
0.18296034550451512,0.8993666432090077
0.18413820180604634,0.8993666432090077
0.18413820180604634,0.9007741027445461
0.18669022379269729,0.9007741027445461
0.18669022379269729,0.9014778325123153
0.1872791519434629,0.9014778325123153
0.1872791519434629,0.9021815622800844
0.18845700824499412,0.9021815622800844
0.18845700824499412,0.9028852920478536
0.19042010208087948,0.9028852920478536
0.19042010208087948,0.904292751583392
0.19375736160188456,0.904292751583392
0.19375736160188456,0.9049964813511612
0.19807616804083236,0.9049964813511612
0.19807616804083236,0.9057002111189303
0.20043188064389478,0.9057002111189303
0.20043188064389478,0.9064039408866995
0.201609736945426,0.9064039408866995
0.201609736945426,0.9071076706544687
0.20180604632901453,0.9071076706544687
0.20180604632901453,0.9085151301900071
0.20298390263054575,0.9085151301900071
0.20298390263054575,0.9092188599577762
0.20514330585001964,0.9092188599577762
0.20514330585001964,0.9106263194933145
0.20789163722025913,0.9106263194933145
0.20789163722025913,0.912033779028853
0.20848056537102475,0.912033779028853
0.20848056537102475,0.9127375087966221
0.2088731841382018,0.9127375087966221
0.2088731841382018,0.9134412385643913
0.2122104436592069,0.9134412385643913
0.2122104436592069,0.9141449683321604
0.21319199057714958,0.9141449683321604
0.21319199057714958,0.9148486980999296
0.21574401256380055,0.9148486980999296
0.21574401256380055,0.9155524278676987
0.21594032194738907,0.9155524278676987
0.21594032194738907,0.916256157635468
0.21672555948174324,0.916256157635468
0.21672555948174324,0.9169598874032372
0.22104436592069102,0.9169598874032372
0.22104436592069102,0.9176636171710063
0.22477424420887318,0.9176636171710063
0.22477424420887318,0.9183673469387755
0.22614840989399293,0.9183673469387755
0.22614840989399293,0.9190710767065446
0.2298782881821751,0.9190710767065446
0.2298782881821751,0.9197748064743139
